CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO
87734194;Parent-Coudes-Champeix;N;O;790000;1;444+105;PARENT;PUY-DE-DOME;5919;d9979676-6667-11e3-89ff-01f464e0362d;716888.9804999977;6501652.280699998;3.216704735574015;45.61418782407018;45.6141878241,3.21670473557
87781161;Coursan;N;O;640000;1;412+069;COURSAN;AUDE;3850;d98fa138-6667-11e3-89ff-01f464e0362d;704179.9975999966;6237223.065099999;3.051424567513111;43.234194538795116;43.2341945388,3.05142456751
87343103;St-Amand-les-Eaux;O;O;257000;1;034+247;SAINT-AMAND-LES-EAUX;NORD;6358;29adbd32-dfbc-11e3-a2ff-01a464e0362d;729743.6327000037;7038541.5262;3.418119848654413;50.44365462773792;50.4436546277,3.41811984865
87615468;Castres;O;O;737000;1;366+152;CASTRES;TARN;3509;d9a2271e-6667-11e3-89ff-01f464e0362d;637726.5810000002;6277961.6646;2.229009704597238;43.59797404947253;43.5979740495,2.2290097046
87141069;Liverdun;N;O;070000;1;337+393;LIVERDUN;MEURTHE-ET-MOSELLE;5193;d9a5ea06-6667-11e3-89ff-01f464e0362d;925061.5124000013;6854272.1625000015;6.061793518753852;48.749287127156066;48.7492871272,6.06179351875
87682252;Thomery;N;O;830000;1;063+339;FONTAINEBLEAU;SEINE-ET-MARNE;6978;29672bb6-dfbc-11e3-a2ff-01a464e0362d;682405.7990000024;6810482.738299999;2.762318803658343;48.394401706465494;48.3944017065,2.76231880366
87411801;Montville;N;O;350000;1;154+396;MONTVILLE;SEINE-MARITIME;5666;c08682e8-f312-11e3-90ff-015864e0362d;560281.9710000008;6940810.987300001;1.0698745511746721;49.5512072804505;49.5512072805,1.06987455117
87721514;Tassin;N;O;775000;1;113+941;TASSIN-LA-DEMI-LUNE;RHONE;6934;d9802b68-6667-11e3-89ff-01f464e0362d;836699.7286000028;6519533.713500001;4.7588371687932405;45.761706002685855;45.7617060027,4.75883716879
87784819;Font-Romeu-Odeillo-Via;N;O;669000;1;034+925;FONT-ROMEU-ODEILLO-VIA;PYRENEES-ORIENTALES;4180;d9b2af7a-6667-11e3-89ff-01f464e0362d;620841.5850000009;6155079.9640999995;2.038504116632242;42.49121703762055;42.4912170376,2.03850411663
87171710;Courcy-Brimont;N;O;082000;1;008+443;COURCY;MARNE;3847;c052d938-f312-11e3-90ff-015864e0362d;773740.5662999973;6914893.684700001;4.014231404138552;49.32935496255477;49.3293549626,4.01423140414
87413310;St-Laurent-Gainneville;N;O;340000;1;217+465;SAINT-LAURENT-DE-BRÈVEDENT;SEINE-MARITIME;6542;d9d8261e-6667-11e3-89ff-01f464e0362d;501029.9151000008;6940040.371300001;0.25227366433000803;49.528513789799675;49.5285137898,0.25227366433
87276691;Compiègne;O;O;317000;1;062+852;COMPIEGNE;OISE;3787;e172a068-19bf-11e5-a6ff-01fc64e0362d;687195.4813999981;6924752.771499999;2.823573629836476;49.422102836887156;49.4221028369,2.82357362984
87281030;Dunkerque-Port-Ouest;O;N;302511;1;016+674;LOON-PLAGE;NORD;80924;e547bc0a-6667-11e3-a7ff-01f464e0362d;643685.6394999996;7101180.734000001;2.199455668667488;51.00386285444905;51.0038628544,2.19945566867
87592162;Bugeat;N;O;713000;1;458+617;BUGEAT;CORREZE;3434;d97c4344-6667-11e3-89ff-01f464e0362d;616178.1601999998;6500698.822299998;1.9247013071166452;45.600671390919544;45.6006713909,1.92470130712
87182337;Rouffach;N;O;115000;1;078+765;ROUFFACH;HAUT-RHIN;6315;e03a8614-19bf-11e5-82ff-01fc64e0362d;1021717.0067000017;6770988.931200001;7.31264737011648;47.96020131985885;47.9602013199,7.31264737012
87713545;Beaune;O;O;830000;1;351+181;BEAUNE;COTE-D'OR;3134;2971af4a-dfbc-11e3-a2ff-01a464e0362d;840394.7308000028;6659695.835499998;4.848573032292899;47.022702194436846;47.0227021944,4.84857303229
87753483;Fos-Mole-Central;O;N;935902;1;017+920;FOS-SUR-MER;BOUCHES-DU-RHONE;81570;e5479d4c-6667-11e3-a7ff-01f464e0362d;851522.7859999985;6258613.778099999;4.86999835033828;43.41049270838802;43.4104927084,4.86999835034
87184523;Montbéliard;O;O;858000;1;000+000;MONTBELIARD;DOUBS;5584;d99f0f6e-6667-11e3-89ff-01f464e0362d;985742.5790000036;6717534.7217999995;6.79677572889819;47.49633642704641;47.496336427,6.7967757289
87753251;Rognac;O;O;830000;1;834+914;ROGNAC;BOUCHES-DU-RHONE;6277;d9af2f58-6667-11e3-89ff-01f464e0362d;880517.7110999972;6267826.7302;5.230871961760132;43.48657785886441;43.4865778589,5.23087196176
87313080;St-Roch (Somme);O;O;311000;1;132+608;AMIENS;SOMME;6660;290734d4-dfbc-11e3-a2ff-01a464e0362d;648488.4328999966;6977403.3717;2.283688026612018;49.89323836277332;49.8932383628,2.28368802661
87784496;Espira-de-l'Agly;O;N;676000;1;467+335;ESPIRA-DE-L'AGLY;PYRENEES-ORIENTALES;9561;e55291f2-6667-11e3-a7ff-01f464e0362d;686345.748999998;6185876.556299999;2.833351494796992;42.77229463217546;42.7722946322,2.8333514948
87142562;Ste-Colombe-sur-Seine;O;N;838000;1;231+180;SAINTE-COLOMBE-SUR-SEINE;COTE-D'OR;9202;d9e61a12-6667-11e3-89ff-01f464e0362d;815730.8662;6753683.1336;4.548175838233547;47.873331439002;47.873331439,4.54817583823
87594408;Terrasson;O;O;621000;1;128+417;TERRASSON-LAILLEDIEU;DORDOGNE;6949;29ed4d0e-dfbc-11e3-a2ff-01a464e0362d;566411.6463999972;6449939.5359000005;1.300452199242479;45.13580461290423;45.1358046129,1.30045219924
87592170;Pérols;N;O;713000;1;463+733;PÉROLS-SUR-VÉZÈRE;CORREZE;5966;d9d77488-6667-11e3-89ff-01f464e0362d;620285.4772000015;6498882.0535;1.9776872272458461;45.58480449106402;45.5848044911,1.97768722725
87185249;Lure;O;O;042000;1;126+696;LURE;HAUTE-SAONE;5276;296822f6-dfbc-11e3-a2ff-01a464e0362d;960789.4236000031;6737261.477400001;6.477195804396802;47.68405459853941;47.6840545985,6.4771958044
87672634;Buzy-en-Béarn;N;O;664000;1;235+274;BUZY;PYRENEES-ATLANTIQUES;3445;d9b9d1e8-6667-11e3-89ff-01f464e0362d;418766.80590000004;6233818.502999999;-0.45583930872819006;43.14821823375952;43.1482182338,-0.455839308728
87741678;La Bâthie;O;N;899000;1;032+891;LA BÂTHIE;SAVOIE;4587;e02a2f4a-19bf-11e5-82ff-01fc64e0362d;968339.0873000026;6509266.919;6.445180692376851;45.63024323974924;45.6302432397,6.44518069238
87747204;Virieu-sur-Bourbre;N;O;905000;1;071+502;PANISSAGE;ISERE;7298;d980f1e6-6667-11e3-89ff-01f464e0362d;893009.7224999964;6490997.484999999;5.471451660227617;45.491251882818005;45.4912518828,5.47145166023
87696591;Epiry-Montreuillon;O;N;762000;1;271+266;EPIRY;NIEVRE;8264;e004ac28-19bf-11e5-82ff-01fc64e0362d;755333.0579999983;6673305.4472;3.730338728371162;47.157723447460114;47.1577234475,3.73033872837
87286625;Templeuve;N;O;267000;1;014+313;TEMPLEUVE;NORD;6939;e015de46-19bf-11e5-82ff-01fc64e0362d;712509.1281000003;7047971.000999998;3.176143582147327;50.5288769970153;50.528876997,3.17614358215
87141143;Mont-sur-Meurthe;N;O;070000;1;380+354;REHAINVILLER;MEURTHE-ET-MOSELLE;5567;2990ce8e-dfbc-11e3-a2ff-01a464e0362d;954508.6457000002;6834434.5528;6.450133611525778;48.560084588633046;48.5600845886,6.45013361153
87415166;St-Victor;N;O;350000;1;170+157;SAINT-MACLOU-DE-FOLLEVILLE;SEINE-MARITIME;6692;d97cbd90-6667-11e3-89ff-01f464e0362d;563512.6467999965;6954749.325199999;1.109879114118332;49.6771262477806;49.6771262478,1.10987911412
87781088;Leucate-la-Franqui;N;O;677000;1;435+360;LEUCATE;AUDE;5142;e00a1ac4-19bf-11e5-82ff-01fc64e0362d;701042.1287999973;6203695.278099999;3.012754203691728;42.93265437530484;42.9326543753,3.01275420369
87681395;Le Bras-de-fer;N;O;988000;1;008+700;EVRY;ESSONNE;4909;e1c78128-19bf-11e5-a6ff-01fc64e0362d;659522.1882999986;6836041.203699999;2.450788308794665;48.623293631298566;48.6232936313,2.45078830879
87212050;Strasbourg-Cronenbourg;O;N;070346;1;000+000;STRASBOURG;BAS-RHIN;6896;e54c545e-6667-11e3-a7ff-01f464e0362d;1048429.0134999976;6843809.3387;7.728295910670465;48.60056992440477;48.6005699244,7.72829591067
87142554;Châtillon-sur-Seine;O;N;839000;1;035+431;SAINTE-COLOMBE-SUR-SEINE;COTE-D'OR;9201;29d3de32-dfbc-11e3-a2ff-01a464e0362d;815990.5833000019;6753362.917800002;4.551565119152175;47.87040423667916;47.8704042367,4.55156511915
87595264;St-Léon-sur-l'Isle;N;O;621000;1;055+205;SAINT-LÉON-SUR-L'ISLE;DORDOGNE;6546;29d3674c-dfbc-11e3-a2ff-01a464e0362d;502870.0549999997;6450238.4256;0.49239373657613805;45.123254805200325;45.1232548052,0.492393736576
87576009;Vierzon-Ville;O;O;590000;2;201+148;VIERZON;CHER;7203;e0262264-19bf-11e5-82ff-01fc64e0362d;628524.2032999992;6681293.832800001;2.055350617506756;47.22809578240325;47.2280957824,2.05535061751
87215160;Lutzelbourg;N;O;070000;1;447+983;LUTZELBOURG;MOSELLE;5282;dffbcde2-19bf-11e5-82ff-01fc64e0362d;1012580.6827000007;6856164.450399999;7.251833009492623;48.729846888344916;48.7298468883,7.25183300949
87116046;Émerainville-Pontault-Combault;O;O;001000;1;027+224;PONTAULT-COMBAULT;SEINE-ET-MARNE;4038;c01a072e-f312-11e3-90ff-015864e0362d;671894.7057000026;6856334.3222;2.617323722796508;48.80647009800447;48.806470098,2.6173237228
87413328;Étainhus-St-Romain;N;O;340000;1;210+566;ÉTAINHUS;SEINE-MARITIME;4089;e19a3fc6-19bf-11e5-a6ff-01fc64e0362d;506807.38400000334;6943414.4507;0.33042269040196004;49.56059940093719;49.5605994009,0.330422690402
87381087;Colombes;N;O;334000;1;007+250;COLOMBES;HAUTS-DE-SEINE;3773;d98e3e9c-6667-11e3-89ff-01f464e0362d;645740.6159000024;6869568.4003;2.259540797802689;48.923810540672356;48.9238105407,2.2595407978
87681304;Vigneux-sur-Seine;N;O;745000;1;017+832;VIGNEUX-SUR-SEINE;ESSONNE;7215;d9b6933c-6667-11e3-89ff-01f464e0362d;656916.8326999992;6845525.1985;2.414485371610876;48.7084287511915;48.7084287512,2.41448537161
87734723;Vorey;N;O;798000;1;073+095;VOREY;HAUTE-LOIRE;7326;d9a12334-6667-11e3-89ff-01f464e0362d;771536.8153999969;6454257.8336;3.910845069786845;45.183917174735306;45.1839171747,3.91084506979
87681361;Évry;N;O;745000;1;029+476;EVRY;ESSONNE;4112;e0182ca4-19bf-11e5-82ff-01fc64e0362d;659630.9522999972;6837298.334600002;2.452145652339383;48.634608020746256;48.6346080207,2.45214565234
87286062;Hellemmes;O;O;269000;1;004+096;LILLE;NORD;4429;d9b659f8-6667-11e3-89ff-01f464e0362d;708240.9878000021;7058436.268199999;3.116260107935155;50.62287383634239;50.6228738363,3.11626010794
87755397;Gonfaron;N;O;930000;1;109+889;GONFARON;VAR;4328;c04c71d4-f312-11e3-90ff-015864e0362d;966301.4918000028;6251975.6402;6.281840550501696;43.31712508692793;43.3171250869,6.2818405505
87172502;Tournes;O;N;223000;1;150+521;TOURNES;ARDENNES;7016;e182a264-19bf-11e5-a6ff-01fc64e0362d;817291.7987999991;6967247.125100002;4.627943655912601;49.793232912357084;49.7932329124,4.62794365591
87543538;Sully-sur-Loire;O;N;682000;1;049+040;SULLY-SUR-LOIRE;LOIRET;6908;e54a5db8-6667-11e3-a7ff-01f464e0362d;652761.9155000001;6740122.741599999;2.36945935803414;47.759800350075466;47.7598003501,2.36945935803
87172262;Amagne-Lucquy;N;O;210000;1;000+000;LUCQUY;ARDENNES;2854;294e8204-dfbc-11e3-a2ff-01a464e0362d;806984.8408000022;6937080.905699998;4.477092877309024;49.52403890732057;49.5240389073,4.47709287731
87317339;Marquise-Rinxent;O;O;314000;1;270+028;RINXENT;PAS-DE-CALAIS;5385;e15f0904-19bf-11e5-a6ff-01fc64e0362d;610415.3479000032;7079490.017900001;1.731516881842937;50.805390655180474;50.8053906552,1.73151688184
87753004;Miramas;O;O;925000;1;068+544;MIRAMAS;BOUCHES-DU-RHONE;5521;293ba310-dfbc-11e3-a2ff-01a464e0362d;861476.9922999963;6277812.6228;4.998792596074934;43.580978723590526;43.5809787236,4.99879259607
87191114;Hagondange;O;O;180000;1;171+926;HAGONDANGE;MOSELLE;4397;e18c675c-19bf-11e5-a6ff-01fc64e0362d;930320.8729000017;6910599.883200001;6.163956790210975;49.253527340214866;49.2535273402,6.16395679021
87757542;Le Dramont;N;O;930000;1;167+500;SAINT-RAPHAEL;VAR;4932;2927ebf0-dfbc-11e3-a2ff-01a464e0362d;1010998.4829000011;6265143.5691;6.83975732454468;43.41733914028829;43.4173391403,6.83975732454
87594655;Vignols-St-Solve;N;O;613000;1;479+033;SAINT-SOLVE;CORREZE;7216;294ef63a-dfbc-11e3-a2ff-01a464e0362d;574447.4397;6469453.955400001;1.397619507972417;45.312991479730286;45.3129914797,1.39761950797
87641191;La Ville-Gozet;N;O;695000;1;326+057;MONTLUCON;ALLIER;4783;d993097c-6667-11e3-89ff-01f464e0362d;668614.9323000014;6583416.443399999;2.591874096585813;46.349941305335584;46.3499413053,2.59187409659
87577403;Iteuil;N;O;570000;3;348+240;ITEUIL;VIENNE;4506;293135e4-dfbc-11e3-a2ff-01a464e0362d;494215.186499998;6601743.695500001;0.31691846085491904;46.48421650972457;46.4842165097,0.316918460855
87747691;Moirans-la-Galifette;N;O;908000;1;078+160;MOIRANS;ISERE;5542;d9b1bd8e-6667-11e3-89ff-01f464e0362d;900846.5345000029;6472658.127300002;5.5641082537542434;45.32394850046758;45.3239485005,5.56410825375
87286831;Pont-de-Bois;N;O;269000;1;004+999;VILLENEUVE-D'ASCQ;NORD;6063;e151a686-19bf-11e5-a6ff-01fc64e0362d;709097.7471999973;7058567.473499998;3.128349868303075;50.6240394149212;50.6240394149,3.1283498683
87722207;Oullins;O;O;750000;1;555+074;OULLINS;RHONE;5893;dffbfb98-19bf-11e5-82ff-01fc64e0362d;841041.2600999996;6514728.628800001;4.813258366240893;45.71756367165197;45.7175636717,4.81325836624
87113746;Nogent-Le Perreux;O;O;001000;1;016+238;NOGENT-SUR-MARNE;VAL-DE-MARNE;5806;298d3048-dfbc-11e3-a2ff-01a464e0362d;662866.7465000004;6859972.7436;2.49408632185148;48.83873482756995;48.8387348276,2.49408632185
87213447;Hoffen;N;O;146000;1;044+823;HOFFEN;BAS-RHIN;4456;c1484fee-f312-11e3-90ff-015864e0362d;1061223.6841999963;6881425.733800001;7.933334342280363;48.93122038223287;48.9312203822,7.93333434228
87721282;St-Germain-au-Mont-d'Or;O;O;830000;1;490+850;SAINT-GERMAIN-AU-MONT-D'OR;RHONE;6475;d9a9e9d0-6667-11e3-89ff-01f464e0362d;839928.8957000002;6533693.511399999;4.804533532820095;45.888525181088255;45.8885251811,4.80453353282
87116558;Nanteuil-Saâcy;N;O;070000;1;073+816;SAÂCY-SUR-MARNE;SEINE-ET-MARNE;5740;d9d08024-6667-11e3-89ff-01f464e0362d;716121.7291999981;6874913.5068;3.220217021680595;48.9739617204389;48.9739617204,3.22021702168
87746727;Vaudagne;N;O;896000;1;008+930;LES HOUCHES;HAUTE-SAVOIE;7112;2982b01c-dfbc-11e3-a2ff-01a464e0362d;992354.2990999967;6541335.241500001;6.772718953597741;45.9088333354493;45.9088333354,6.7727189536
87741793;Bourg-St-Maurice;O;O;899000;1;080+211;BOURG-SAINT-MAURICE;SAVOIE;3337;e1bf8ce6-19bf-11e5-a6ff-01fc64e0362d;993801.2928000018;6509104.369199999;6.7715124971297005;45.618307167225964;45.6183071672,6.77151249713
87317537;Eu;N;O;325000;3;179+393;EU;SEINE-MARITIME;4104;d9a1435e-6667-11e3-89ff-01f464e0362d;586514.3049999997;6996242.446400002;1.416800758468184;50.05433701803559;50.054337018,1.41680075847
87715391;La Chaumusse-Fort-du-Plasne;N;O;878000;1;032+491;LA CHAUMUSSE;JURA;4629;d9b3109e-6667-11e3-89ff-01f464e0362d;926615.6660000011;6615913.116500001;5.961363165255044;46.60502014902874;46.605020149,5.96136316526
87713313;Genlis;O;O;850000;1;332+800;GENLIS;COTE-D'OR;4287;e17c1518-19bf-11e5-a6ff-01fc64e0362d;868214.7436999977;6685040.924400002;5.224098523191535;47.244349757484756;47.2443497575,5.22409852319
87672600;La Croix-du-Prince;N;O;664000;1;216+985;JURANCON;PYRENEES-ATLANTIQUES;3889;d9da0d2e-6667-11e3-89ff-01f464e0362d;425671.1352000013;6248830.126200002;-0.37899127765481005;43.28580945036737;43.2858094504,-0.378991277655
87474270;Landivisiau;O;O;420000;1;589+096;LANDIVISIAU;FINISTERE;4851;e1818fb4-19bf-11e5-a6ff-01fc64e0362d;177402.2405000031;6845179.066199999;-4.08292718584242;48.49577732549493;48.4957773255,-4.08292718584
87191312;Kuntzig;O;O;177000;1;005+896;KUNTZIG;MOSELLE;4557;296ff6e0-dfbc-11e3-a2ff-01a464e0362d;935021.4610000029;6921524.2216;6.234602192195888;49.34993757027724;49.3499375703,6.2346021922
87172114;Vireux-Molhain;O;O;205000;1;195+836;VIREUX-MOLHAIN;ARDENNES;7296;c04c3df4-f312-11e3-90ff-015864e0362d;823445.3620999977;6999694.073399998;4.723151406525395;50.08345764970998;50.0834576497,4.72315140653
87172155;Mohon;O;O;204000;1;000-111;CHARLEVILLE-MEZIERES;ARDENNES;5539;d9a3ab02-6667-11e3-89ff-01f464e0362d;825026.2581999972;6962853.314300001;4.733921190685569;49.75228608108127;49.7522860811,4.73392119069
87447219;Lison;N;O;415000;1;000+000;LISON;CALVADOS;5190;d980ab9e-6667-11e3-89ff-01f464e0362d;404827.84160000086;6910602.164500002;-1.0534386972232;49.226912468791475;49.2269124688,-1.05343869722
87481234;St-Hilaire-de-Chaléons;N;O;537000;1;000+331;SAINT-HILAIRE-DE-CHALÉONS;LOIRE-ATLANTIQUE;81118;a2713164-9248-11e3-a2ff-010c64e0362d;331140.2973999977;6678711.520500001;-1.8669338619933722;47.1063239848601;47.1063239849,-1.86693386199
87215665;Diemeringen;O;O;167000;1;028+594;DIEMERINGEN;BAS-RHIN;3945;296800f4-dfbc-11e3-a2ff-01a464e0362d;1006409.7067999989;6879328.016800001;7.184733758034071;48.94083173304142;48.940831733,7.18473375803
87574715;Selommes;O;N;559000;1;044+798;SELOMMES;LOIR-ET-CHER;9046;d9be6a0e-6667-11e3-89ff-01f464e0362d;564635.9975999966;6740492.202199999;1.193306201849907;47.750884609578925;47.7508846096,1.19330620185
87592154;Viam;O;N;713000;1;455+241;VIAM;CORREZE;72541;e54cb5dc-6667-11e3-a7ff-01f464e0362d;614042.2811999992;6503047.288899999;1.896884100631186;45.62155152063031;45.6215515206,1.89688410063
87215103;Igney-Avricourt;N;O;070000;1;409+589;AVRICOURT;MOSELLE;4479;d99b6a06-6667-11e3-89ff-01f464e0362d;980193.3861000016;6845214.734299999;6.804840515668056;48.64634201852442;48.6463420185,6.80484051567
87413344;Bréauté-Beuzeville;O;O;359000;1;202+005;BRÉAUTÉ;SEINE-MARITIME;3367;29075198-dfbc-11e3-a2ff-01a464e0362d;513304.2304000035;6947998.813700002;0.41806185654120204;49.60371548720671;49.6037154872,0.418061856541
87193516;Farébersviller;N;O;159000;1;101+648;FARÉBERSVILLER;MOSELLE;4122;2958ba70-dfbc-11e3-a2ff-01a464e0362d;981821.6752000004;6897812.2696;6.861820538036602;49.11808246196308;49.118082462,6.86182053804
87722439;Givors-Canal;N;O;800000;1;530+405;GIVORS;RHONE;4321;d98e1b32-6667-11e3-89ff-01f464e0362d;838103.744099997;6501114.000300001;4.77157950579318;45.59559837292835;45.5955983729,4.77157950579
87213058;Haguenau;O;O;159000;1;000+000;HAGUENAU;BAS-RHIN;4398;d98a0f5a-6667-11e3-89ff-01f464e0362d;1050961.7314999998;6867665.204700001;7.782164542433258;48.81337875664766;48.8133787566,7.78216454243
87595744;Le Bugue;N;O;631000;1;548+552;LE BUGUE;DORDOGNE;8189;d97cce98-6667-11e3-89ff-01f464e0362d;537638.6897;6425072.353399999;0.942786741879536;44.905806291346366;44.9058062913,0.94278674188
87734004;Clermont-Ferrand;O;O;790000;1;419+258;CLERMONT-FERRAND;PUY-DE-DOME;3744;d991e4b2-6667-11e3-89ff-01f464e0362d;707799.9092999995;6519881.0408000015;3.100379197092954;45.778499049968005;45.77849905,3.10037919709
87571455;Reignac;O;O;594000;1;269+625;REIGNAC-SUR-INDRE;INDRE-ET-LOIRE;6218;29e78332-dfbc-11e3-a2ff-01a464e0362d;541188.6339000016;6681832.5403;0.901297777319716;47.21779355348433;47.2177935535,0.90129777732
87342238;Lillers;O;O;301000;1;242+641;LILLERS;PAS-DE-CALAIS;5176;d9e1a5a8-6667-11e3-89ff-01f464e0362d;663052.0785999969;7051655.5689;2.479393393503667;50.56097959829487;50.5609795983,2.4793933935
87182709;Bollwiller;N;O;122000;1;000+000;BOLLWILLER;HAUT-RHIN;3279;d9a7ad5e-6667-11e3-89ff-01f464e0362d;1018973.2529999986;6759339.3389;7.267507504298965;47.856855094575494;47.8568550946,7.2675075043
87185249;Lure;O;O;001000;1;410+969;LURE;HAUTE-SAONE;5276;296822f6-dfbc-11e3-a2ff-01a464e0362d;961947.5165000036;6737192.390000001;6.492576254044321;47.68297347919718;47.6829734792,6.49257625404
87286146;Armentières;O;O;293000;1;242+916;ARMENTIERES;NORD;2934;e1bcaea6-19bf-11e5-a6ff-01fc64e0362d;691330.2938999981;7064849.769699998;2.877551431723408;50.68042290708868;50.6804229071,2.87755143172
87342360;Aire-sur-la-Lys;O;N;294000;1;060+044;AIRE-SUR-LA-LYS;PAS-DE-CALAIS;2824;e552a83c-6667-11e3-a7ff-01f464e0362d;657905.9632000029;7060642.339499999;2.40593310246181;50.64130516051258;50.6413051605,2.40593310246
87485474;La Crèche;N;O;538000;1;059+581;LA CRÈCHE;DEUX-SEVRES;4643;d9cae666-6667-11e3-89ff-01f464e0362d;446640.1388999969;6589799.3917;-0.29622738331568504;46.3605230135639;46.3605230136,-0.296227383316
87172544;Liart;N;O;212000;1;027+453;LIART;ARDENNES;8361;29dfd398-dfbc-11e3-a2ff-01a464e0362d;796258.9818999991;6964306.1532000005;4.335391598446347;49.77036003975778;49.7703600398,4.33539159845
87182717;Raedersheim;N;O;115000;1;087+320;RAEDERSHEIM;HAUT-RHIN;6196;d99da8ac-6667-11e3-89ff-01f464e0362d;1020027.1572000012;6762760.289099999;7.284060687731498;47.88708451932602;47.8870845193,7.28406068773
87723320;Vénissieux;N;O;905000;1;007+728;VENISSIEUX;RHONE;9335;e0105638-19bf-11e5-82ff-01fc64e0362d;846957.6714999974;6513450.8358;4.888899756674495;45.704811666744185;45.7048116667,4.88889975667
87175240;Lérouville;O;O;070000;1;288+718;LÉROUVILLE;MEUSE;5039;e0251718-19bf-11e5-82ff-01fc64e0362d;886453.3448999971;6858218.229899999;5.538682641261615;48.79706696043889;48.7970669604,5.53868264126
87381129;Clichy-Levallois;N;O;340000;1;003+203;CLICHY;HAUTS-DE-SEINE;3752;c0e17f3c-f312-11e3-90ff-015864e0362d;648491.9082999974;6866667.890900001;2.297436877082157;48.89795410081681;48.8979541008,2.29743687708
87142521;Veuxhaulles;O;N;840000;1;022+726;VEUXHAULLES-SUR-AUBE;COTE-D'OR;8303;c0a9a76a-f312-11e3-90ff-015864e0362d;834362.5599000007;6761218.229499999;4.799635812337581;47.937575061095856;47.9375750611,4.79963581234
87171462;Bazancourt;O;O;205000;1;071+697;BAZANCOURT;MARNE;3119;2978b4b6-dfbc-11e3-a2ff-01a464e0362d;785338.9311999977;6918616.9158000015;4.174495614115393;49.36137467424595;49.3613746742,4.17449561412
87696146;Cosne-sur-Loire;O;O;750000;1;195+104;COSNE-COURS-SUR-LOIRE;NIEVRE;3826;d9891b46-6667-11e3-89ff-01f464e0362d;694892.1427000016;6701508.230500001;2.932260348665754;47.413901352730996;47.4139013527,2.93226034867
87487249;Bressuire;N;O;524000;1;071+678;BRESSUIRE;DEUX-SEVRES;3374;d94ec870-6667-11e3-89ff-01f464e0362d;433043.496299997;6642022.2498;-0.5030180560788761;46.82504964220667;46.8250496422,-0.503018056079
87171645;Sept-Saulx;N;O;081000;1;201+656;SEPT-SAULX;MARNE;6821;d9bf2898-6667-11e3-89ff-01f464e0362d;791705.2339999974;6895325.1548999995;4.256996396193811;49.15113148626445;49.1511314863,4.25699639619
87184531;Voujeaucourt;N;O;859000;1;000+000;VOUJEAUCOURT;DOUBS;7330;2992f37c-dfbc-11e3-a2ff-01a464e0362d;983241.1419999972;6714991.673599999;6.76198000245717;47.47454831256299;47.4745483126,6.76198000246
87287300;Ruminghem;N;O;295000;1;080+911;RUMINGHEM;PAS-DE-CALAIS;8601;2905d402-dfbc-11e3-a2ff-01a464e0362d;640712.2355000004;7085322.764899999;2.159589176929757;50.86134464617019;50.8613446462,2.15958917693
87721704;Les Flachères;N;O;775000;1;111+834;CHARBONNIÈRES-LES-BAINS;RHONE;5073;d99eb0d0-6667-11e3-89ff-01f464e0362d;836292.5323000029;6521253.891100001;4.7540913093191985;45.77727373763648;45.7772737376,4.75409130932
87474569;St-Pol-de-Léon;N;O;447000;1;021+582;SAINT-POL-DE-LÉON;FINISTERE;6647;d9aa1440-6667-11e3-89ff-01f464e0362d;186213.79980000108;6864598.82;-3.987357201391774;48.67682336139158;48.6768233614,-3.98735720139
87595298;Mussidan;O;O;621000;1;039+719;MUSSIDAN;DORDOGNE;5725;d992ef10-6667-11e3-89ff-01f464e0362d;491657.1653999984;6440746.873399999;0.35390788603393103;45.03454481999586;45.03454482,0.353907886034
87485334;Marigny;N;O;500000;1;430+120;MARIGNY;DEUX-SEVRES;5369;d94d047c-6667-11e3-89ff-01f464e0362d;435711.4064999968;6572320.134;-0.42836819517337704;46.19907984544713;46.1990798454,-0.428368195173
87761494;St-Péray;N;O;800000;1;616+036;SAINT-PÉRAY;ARDECHE;6627;d9bb4ca8-6667-11e3-89ff-01f464e0362d;845944.3897999972;6429336.3662;4.850547552231502;44.947842962255294;44.9478429623,4.85054755223
87773200;Sète;O;O;731000;1;000+000;SETE;HERAULT;9480;d94ed95c-6667-11e3-89ff-01f464e0362d;756702.065899998;6257402.8486;3.69976108664808;43.41348039972712;43.4134803997,3.69976108665
87478537;Montsûrs;N;O;420000;1;281+443;BRÉE;MAYENNE;5665;d9a90060-6667-11e3-89ff-01f464e0362d;435939.81369999796;6788263.5484;-0.5513117164190741;48.14128715232236;48.1412871523,-0.551311716419
87592063;Brignac;N;O;713000;1;402+369;ROYÈRES;HAUTE-VIENNE;3401;d9d8b570-6667-11e3-89ff-01f464e0362d;579024.2228000015;6530539.791200001;1.440621823063056;45.86376773206017;45.8637677321,1.44062182306
87213413;Hoelschloch;N;O;146000;1;036+632;SURBOURG;BAS-RHIN;4454;d9b0c88c-6667-11e3-89ff-01f464e0362d;1053891.1093999967;6879306.8423999995;7.831675226651149;48.91627697145677;48.9162769715,7.83167522665
87287102;Lezennes;N;O;269000;1;002+853;LILLE;NORD;5149;2970029c-dfbc-11e3-a2ff-01a464e0362d;706983.3105000034;7058158.0689;3.098512492228861;50.62039250895139;50.620392509,3.09851249223
