service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
5578,1,1,1,1,1,0,0,20200608,20200904
11431,1,1,1,1,1,1,0,20200608,20200905
10665,0,0,0,0,1,0,0,20200612,20200904
12358,0,0,0,0,0,0,1,20200614,20200830
5059,0,0,0,0,0,0,1,20200614,20200830
12360,0,0,0,0,0,0,1,20200614,20200830
148,0,0,0,0,0,1,1,20200613,20200628
12361,1,1,1,1,1,0,0,20200608,20200904
237,0,0,0,0,1,0,0,20200710,20200828
1240,1,1,1,1,0,1,1,20200704,20200830
2053,1,0,0,0,1,0,0,20200608,20200703
2481,0,0,0,0,0,0,1,20200614,20200628
12362,1,1,1,1,1,0,0,20200831,20200904
12363,1,0,0,0,0,0,0,20200612,20200904
7443,0,0,0,0,1,0,1,20200619,20200628
12364,0,0,0,0,1,0,0,20200710,20200828
12365,0,0,1,1,0,0,0,20200610,20200611
12366,1,1,1,1,0,0,0,20200831,20200903
555,0,0,0,0,0,0,1,20200705,20200830
4144,1,1,1,1,0,0,1,20200608,20200702
12367,1,1,1,1,0,0,0,20200831,20200903
12368,1,0,0,0,0,1,0,20200704,20200829
8413,1,1,1,1,0,0,1,20200608,20200703
12370,0,0,0,0,1,0,0,20200619,20200828
12375,0,0,0,0,0,0,1,20200614,20200830
5910,1,1,1,1,1,1,0,20200608,20200905
5762,0,1,1,1,0,0,0,20200609,20200702
879,0,0,0,0,0,1,0,20200704,20200829
12377,1,1,1,1,0,1,1,20200608,20200905
12378,0,0,0,0,0,0,1,20200629,20200901
1150,0,0,0,0,0,1,0,20200620,20200829
6039,0,1,1,1,1,0,0,20200609,20200612
12379,0,1,1,1,1,0,0,20200617,20200626
12380,0,1,1,1,0,0,0,20200707,20200827
257,0,0,0,0,0,1,0,20200620,20200627
12382,0,0,0,0,1,0,0,20200710,20200828
7749,0,0,0,0,1,0,1,20200614,20200830
12384,0,0,0,0,0,0,1,20200622,20200628
12385,1,0,1,1,1,1,1,20200608,20200705
12386,0,1,1,1,1,0,1,20200705,20200830
6112,1,1,1,1,0,0,0,20200624,20200702
6107,1,1,1,1,1,1,1,20200622,20200830
6115,0,0,0,0,1,1,0,20200904,20200905
12387,0,1,1,0,0,0,0,20200609,20200610
12388,1,1,1,1,0,0,0,20200831,20200903
6104,1,1,1,1,0,0,0,20200615,20200623
12391,0,0,0,0,1,0,0,20200619,20200703
12392,1,1,1,1,0,0,0,20200831,20200903
6880,0,0,0,0,0,0,1,20200705,20200830
6048,1,0,0,0,0,0,0,20200615,20200905
860,0,0,0,0,0,0,1,20200614,20200628
8325,1,1,1,1,0,0,0,20200609,20200702
12395,0,1,1,1,0,0,0,20200609,20200702
12396,0,1,1,1,1,0,0,20200818,20200821
12399,0,0,0,0,1,0,0,20200710,20200828
12400,0,0,0,0,0,1,1,20200704,20200830
6159,0,0,0,0,0,0,1,20200614,20200830
8788,1,1,1,1,1,1,1,20200706,20200830
12401,1,1,1,1,0,0,0,20200831,20200903
8761,0,0,0,0,1,1,0,20200626,20200829
1057,1,1,1,1,1,1,1,20200608,20200905
2523,0,0,0,0,1,0,0,20200612,20200703
6532,0,0,0,0,0,1,0,20200615,20200705
12402,0,0,0,0,0,0,1,20200622,20200628
12403,0,0,0,0,0,1,0,20200613,20200620
7341,0,0,0,0,0,1,0,20200608,20200904
12404,1,1,1,1,0,0,0,20200608,20200905
737,0,0,0,0,1,0,0,20200717,20200828
9017,0,0,0,0,0,0,1,20200614,20200830
1998,1,1,1,1,0,0,0,20200615,20200702
12408,0,0,0,0,1,0,0,20200710,20200828
12409,0,0,0,0,0,0,1,20200705,20200830
12410,0,0,0,0,0,1,0,20200704,20200829
12411,0,0,0,0,0,0,1,20200614,20200903
12412,0,0,0,0,0,0,1,20200614,20200628
521,1,1,1,1,0,0,0,20200608,20200702
12413,1,1,1,1,0,0,0,20200831,20200903
12414,0,0,0,0,1,0,0,20200710,20200828
8451,1,1,1,1,1,1,1,20200706,20200830
3384,1,1,1,1,1,0,0,20200608,20200612
12415,0,1,1,1,0,0,0,20200707,20200827
12416,1,1,1,1,1,0,1,20200614,20200905
11563,0,1,1,1,1,1,0,20200609,20200613
12417,0,0,0,0,1,0,0,20200619,20200703
4441,0,1,1,1,1,0,0,20200616,20200626
12419,1,1,1,1,1,1,1,20200614,20200905
12420,0,0,0,0,0,1,0,20200704,20200829
12421,0,0,0,0,0,0,1,20200614,20200830
12422,0,0,0,0,1,1,0,20200612,20200613
12423,1,1,1,1,1,0,0,20200706,20200905
12424,1,1,1,1,0,0,0,20200608,20200611
12425,1,1,1,1,1,1,1,20200608,20200905
12426,0,0,0,0,1,0,0,20200612,20200619
12427,0,0,0,0,1,0,0,20200626,20200904
12428,1,0,0,0,0,0,0,20200608,20200904
12429,1,1,1,1,0,0,0,20200831,20200903
12430,1,1,1,1,0,0,0,20200831,20200903
6952,1,1,1,1,0,1,1,20200608,20200830
5554,0,0,0,0,1,0,1,20200612,20200904
507,1,0,0,0,0,0,0,20200608,20200831
5899,1,1,1,1,1,0,0,20200727,20200904
6955,0,0,0,0,1,1,0,20200612,20200703
6954,0,0,0,0,1,1,0,20200904,20200905
5903,1,1,1,1,1,0,0,20200608,20200724
12431,0,1,1,1,1,0,1,20200614,20200905
12432,0,0,0,0,0,0,1,20200705,20200830
12433,0,0,0,0,0,0,1,20200614,20200628
12436,1,1,1,1,1,1,0,20200608,20200905
8275,1,1,1,1,1,1,1,20200608,20200905
3114,1,1,1,1,1,0,0,20200831,20200904
12437,1,1,1,1,1,0,0,20200608,20200703
12438,1,1,1,1,1,0,0,20200706,20200828
12440,0,0,0,0,0,1,1,20200704,20200830
12441,0,0,0,0,0,1,0,20200613,20200620
12442,0,0,0,1,0,0,0,20200709,20200827
8174,1,1,1,1,1,1,1,20200613,20200905
12443,1,1,1,1,1,0,0,20200608,20200623
2475,0,0,0,0,0,0,1,20200614,20200830
1020,0,0,0,0,1,0,0,20200619,20200703
5406,0,1,1,1,1,0,0,20200707,20200828
12444,0,0,0,0,1,0,0,20200612,20200619
4014,0,0,0,0,0,1,0,20200613,20200905
12445,1,1,1,1,1,1,0,20200831,20200905
1723,1,1,1,1,1,0,0,20200615,20200831
7628,1,0,0,0,0,0,0,20200715,20200802
12446,1,1,1,0,1,1,1,20200613,20200830
7633,1,1,1,1,1,0,0,20200608,20200712
12447,0,0,0,0,1,0,1,20200614,20200904
12448,1,1,1,1,1,1,0,20200831,20200905
12449,1,1,1,1,1,1,0,20200704,20200829
12450,0,0,0,0,0,0,1,20200705,20200830
3744,0,0,0,0,0,0,1,20200614,20200628
4555,1,1,1,1,1,1,0,20200831,20200905
157,1,1,1,1,1,0,0,20200622,20200703
57,1,1,1,1,1,0,0,20200615,20200619
497,1,1,1,1,1,0,0,20200608,20200612
4556,1,1,1,1,1,1,0,20200704,20200829
1022,1,1,1,1,1,0,0,20200615,20200703
8030,1,1,1,1,1,1,0,20200831,20200905
595,1,1,1,1,1,1,1,20200704,20200830
1131,0,0,0,0,0,1,1,20200620,20200628
12453,1,1,1,1,0,0,0,20200831,20200903
1517,0,0,0,0,0,0,1,20200614,20200628
7569,1,1,1,1,1,1,1,20200608,20200703
12454,0,0,0,0,1,0,0,20200803,20200905
12455,0,0,0,0,1,0,0,20200710,20200828
12456,0,0,0,0,0,1,0,20200704,20200829
12457,0,0,0,0,0,0,1,20200614,20200628
12458,0,1,1,1,1,0,0,20200709,20200827
2120,0,0,0,0,0,1,0,20200613,20200627
12459,1,0,0,0,0,0,0,20200706,20200828
2084,0,0,0,0,1,0,0,20200717,20200731
6213,1,1,1,1,1,0,0,20200608,20200612
12461,0,0,0,0,1,0,0,20200619,20200703
1018,1,1,1,1,1,0,0,20200706,20200828
2411,0,0,0,0,0,0,1,20200614,20200628
8157,1,1,1,1,0,0,0,20200608,20200611
8163,1,1,1,1,0,0,0,20200615,20200702
3195,0,0,0,0,0,0,1,20200621,20200628
12469,1,1,1,1,1,0,0,20200615,20200702
1511,1,1,1,1,1,1,1,20200704,20200831
12472,0,0,0,0,0,0,1,20200705,20200830
12473,1,1,1,1,0,0,0,20200615,20200702
12474,1,1,1,1,0,0,0,20200608,20200611
12475,1,1,1,1,1,0,1,20200705,20200830
12476,0,0,0,0,0,1,0,20200704,20200829
7565,1,1,1,1,1,0,0,20200831,20200904
816,1,1,1,1,1,0,0,20200831,20200904
2421,0,0,0,0,0,0,1,20200621,20200628
7301,0,0,0,0,0,0,1,20200614,20200628
947,1,1,1,1,1,1,0,20200704,20200829
3609,1,1,1,1,1,0,0,20200608,20200612
12478,1,1,1,1,1,0,0,20200831,20200904
3610,1,1,1,1,1,0,0,20200831,20200904
1313,0,0,0,0,0,0,1,20200719,20200802
1448,1,1,1,1,1,0,0,20200615,20200828
3745,0,0,0,0,0,0,1,20200705,20200830
11946,0,0,0,0,0,1,0,20200704,20200829
12481,1,1,1,1,1,1,1,20200704,20200830
8027,0,0,0,0,0,1,1,20200614,20200628
12484,1,1,1,1,1,0,0,20200831,20200904
1133,1,1,1,1,1,0,0,20200608,20200612
12485,1,1,1,1,1,0,0,20200831,20200904
12486,1,1,1,1,1,0,0,20200608,20200703
7737,0,0,0,0,0,1,0,20200613,20200627
12488,0,0,0,0,1,0,0,20200608,20200703
718,0,0,0,0,0,0,1,20200621,20200628
12489,1,1,1,1,1,0,0,20200706,20200828
10183,1,1,1,0,0,0,0,20200831,20200902
12491,0,0,0,0,0,0,1,20200705,20200830
12494,0,0,0,0,0,1,0,20200704,20200829
12495,1,1,1,1,1,0,0,20200706,20200828
1779,0,0,0,0,0,0,1,20200614,20200628
8608,0,0,0,0,0,1,1,20200613,20200628
11053,0,0,0,0,1,1,0,20200904,20200905
12496,1,1,1,1,0,0,0,20200615,20200702
12497,0,0,0,0,1,0,0,20200710,20200828
12500,0,0,0,0,0,0,1,20200705,20200830
12501,0,1,0,0,0,0,0,20200728,20200806
12502,1,1,1,1,1,1,0,20200706,20200829
12504,0,0,0,0,0,0,1,20200614,20200621
7359,1,1,1,1,0,0,0,20200706,20200905
12506,0,0,0,0,1,0,1,20200705,20200830
1470,0,0,0,0,1,0,0,20200612,20200703
1269,0,0,0,0,1,0,0,20200710,20200904
12508,1,1,1,1,0,0,0,20200608,20200702
331,0,0,0,0,0,1,0,20200613,20200620
12509,0,0,0,0,0,0,1,20200608,20200628
6171,0,0,0,0,0,0,1,20200705,20200830
12510,0,0,0,0,0,1,0,20200613,20200620
12511,1,1,1,0,0,1,1,20200704,20200905
12512,1,1,1,1,0,1,1,20200608,20200702
12513,0,0,0,0,1,0,1,20200612,20200703
12514,0,0,0,0,1,0,0,20200612,20200703
12515,1,1,1,1,0,0,0,20200608,20200702
2186,0,0,0,0,0,0,1,20200614,20200621
12516,0,0,0,0,1,0,0,20200710,20200828
12517,0,0,0,0,1,0,0,20200619,20200703
179,1,1,1,1,1,0,0,20200608,20200703
12519,0,0,0,1,0,0,0,20200709,20200827
2528,0,1,0,0,0,0,1,20200705,20200719
2529,0,0,0,0,0,0,1,20200726,20200830
12520,1,1,1,1,0,0,0,20200608,20200702
12521,1,1,1,1,0,0,0,20200831,20200903
12522,0,0,0,0,0,1,0,20200704,20200829
12523,1,1,1,1,0,0,0,20200831,20200903
1478,0,1,1,1,0,0,0,20200707,20200827
12524,1,0,0,0,0,1,0,20200704,20200829
12525,1,1,1,1,0,0,0,20200615,20200702
12526,1,1,1,1,0,0,0,20200608,20200702
12527,0,0,0,0,1,0,0,20200612,20200619
12528,0,0,0,0,0,1,0,20200613,20200620
8349,1,1,1,1,0,1,0,20200704,20200905
12529,0,0,0,0,0,1,1,20200613,20200628
2000,1,1,1,1,0,0,0,20200625,20200702
5686,1,0,0,0,0,1,0,20200831,20200905
5693,1,0,0,0,0,1,0,20200608,20200629
5758,0,1,1,1,0,0,0,20200609,20200702
6035,0,1,1,1,0,0,0,20200901,20200903
12530,0,0,0,0,1,0,0,20200626,20200703
12531,0,0,0,0,1,0,0,20200710,20200828
10901,1,1,1,1,0,0,1,20200705,20200830
12533,0,0,0,0,1,0,0,20200612,20200619
3751,1,0,0,0,1,0,0,20200706,20200828
7441,0,1,1,1,0,0,0,20200616,20200618
4197,0,0,0,0,0,0,1,20200614,20200628
12536,0,0,0,0,1,1,0,20200612,20200904
12540,1,1,1,1,0,0,0,20200608,20200702
12541,0,0,0,0,0,0,1,20200614,20200628
12542,0,1,1,1,1,0,0,20200720,20200904
6433,0,0,0,0,0,1,1,20200627,20200830
12543,1,1,1,1,1,0,0,20200608,20200703
7739,1,1,1,1,0,1,1,20200608,20200702
12544,1,1,1,1,0,1,0,20200608,20200702
3971,1,1,1,1,0,1,0,20200831,20200905
12545,1,1,1,0,0,1,1,20200704,20200905
12546,0,0,0,0,0,1,0,20200613,20200620
5152,0,0,0,0,0,0,1,20200614,20200719
5557,0,0,0,0,0,0,1,20200726,20200830
12547,1,1,1,1,0,0,0,20200608,20200702
12548,0,0,0,0,0,0,1,20200614,20200621
12549,0,0,0,0,0,1,0,20200613,20200905
12550,1,0,0,0,0,0,0,20200720,20200824
12551,0,0,0,0,1,0,0,20200710,20200828
12552,1,1,1,1,0,0,0,20200608,20200624
12553,1,1,1,1,0,0,0,20200831,20200903
12554,0,0,0,1,0,0,0,20200709,20200827
12555,0,0,0,0,1,0,0,20200710,20200828
12556,0,0,0,0,1,0,0,20200710,20200828
5550,1,1,1,1,0,1,0,20200704,20200905
12559,0,0,0,0,0,1,0,20200613,20200627
7442,1,1,1,1,0,0,0,20200608,20200702
12560,0,0,0,0,0,0,1,20200705,20200830
12562,0,0,0,0,0,0,1,20200705,20200830
12565,0,0,0,0,1,0,0,20200710,20200828
12566,1,1,1,1,1,0,0,20200727,20200903
12567,0,0,0,0,1,0,0,20200608,20200903
12568,0,0,0,0,1,0,0,20200710,20200724
12569,0,0,0,0,0,1,0,20200614,20200829
12570,0,0,0,0,0,0,1,20200614,20200628
4935,1,0,0,0,0,0,0,20200608,20200629
4836,0,0,0,0,1,0,0,20200731,20200828
4133,0,0,0,0,0,1,0,20200704,20200718
1159,0,0,0,0,0,1,0,20200725,20200829
12573,0,0,0,0,0,1,0,20200704,20200829
12574,0,0,0,0,1,1,1,20200608,20200905
3466,0,0,0,0,0,1,0,20200613,20200627
12577,0,0,0,0,0,0,1,20200613,20200830
3953,1,1,1,1,0,0,0,20200608,20200827
12579,0,0,0,0,1,0,0,20200612,20200828
12580,0,0,0,0,1,0,0,20200612,20200703
4834,0,0,0,0,1,0,0,20200612,20200717
12581,0,0,0,0,0,0,1,20200614,20200628
12582,1,1,1,1,0,1,1,20200612,20200905
6839,0,0,0,0,1,0,1,20200612,20200703
12583,0,1,1,0,0,0,0,20200623,20200624
12584,1,1,1,1,0,0,0,20200608,20200622
3147,0,0,0,0,1,0,0,20200710,20200717
12585,0,0,0,0,0,1,0,20200725,20200829
12586,0,0,0,0,1,0,0,20200724,20200828
12587,0,0,0,0,1,0,0,20200710,20200717
12588,0,0,0,0,1,0,0,20200710,20200717
12589,0,0,0,0,0,1,0,20200704,20200718
12590,0,0,0,0,1,0,0,20200724,20200828
3830,0,0,0,0,1,0,0,20200724,20200828
12591,1,1,1,1,0,0,0,20200608,20200702
3824,0,1,1,1,0,0,0,20200721,20200903
12592,1,1,1,1,0,0,0,20200831,20200903
12593,1,1,1,1,0,0,1,20200720,20200905
3826,0,1,1,1,0,0,0,20200609,20200716
12594,1,1,1,1,0,1,0,20200704,20200718
12595,1,1,1,1,0,1,0,20200720,20200829
9614,1,0,0,0,0,0,0,20200720,20200831
9613,1,0,0,0,0,0,0,20200608,20200715
6870,0,0,0,0,1,0,0,20200731,20200904
12596,0,0,0,0,0,0,1,20200614,20200621
3833,1,0,0,0,0,0,1,20200608,20200719
12597,0,1,1,1,1,1,0,20200609,20200628
12598,0,1,1,1,1,0,0,20200721,20200905
12599,1,0,0,0,0,0,1,20200720,20200831
12601,0,0,0,0,0,1,1,20200613,20200719
12602,0,0,0,0,1,0,0,20200612,20200703
12603,0,0,0,0,1,0,0,20200710,20200828
12604,1,0,0,0,0,1,0,20200704,20200829
12605,1,1,1,1,0,0,0,20200831,20200903
1458,0,0,0,0,0,0,1,20200614,20200628
12606,1,0,0,0,0,1,0,20200704,20200829
2457,0,0,0,0,0,1,0,20200613,20200627
12607,0,0,0,0,1,0,0,20200612,20200703
12608,1,1,1,1,1,0,0,20200609,20200703
12609,0,0,0,0,1,0,1,20200612,20200703
12610,0,0,0,0,1,1,0,20200904,20200905
12611,1,1,1,1,0,0,0,20200608,20200702
12613,1,1,1,1,0,0,0,20200706,20200831
12614,0,0,0,0,0,1,0,20200613,20200627
12615,1,0,0,0,0,0,0,20200608,20200629
12616,0,0,0,0,1,0,0,20200612,20200703
12617,1,1,1,1,1,0,0,20200608,20200703
12618,0,0,0,0,0,0,1,20200705,20200903
12619,0,1,1,1,1,1,1,20200609,20200703
12621,0,0,0,0,0,1,0,20200613,20200627
5411,0,0,0,0,0,1,0,20200627,20200905
12622,0,1,1,1,1,0,0,20200707,20200904
12623,0,0,0,0,1,1,1,20200704,20200905
12624,0,0,0,0,1,0,1,20200612,20200703
12625,1,1,1,1,0,0,0,20200831,20200903
8384,0,0,0,0,0,0,1,20200705,20200904
7522,0,0,0,0,0,1,0,20200613,20200620
12626,1,1,1,1,0,0,0,20200608,20200702
12627,1,1,1,1,0,0,0,20200608,20200702
12628,0,0,0,0,0,1,0,20200704,20200829
12629,0,1,1,1,0,0,0,20200707,20200827
12630,0,0,0,0,0,0,1,20200614,20200628
12631,1,1,1,1,1,0,0,20200625,20200703
12632,1,1,1,1,1,0,0,20200831,20200904
12633,1,1,1,1,1,0,0,20200608,20200624
2225,1,1,1,1,1,0,1,20200705,20200830
12634,0,0,0,0,0,1,0,20200613,20200712
12635,0,0,0,0,1,1,0,20200612,20200703
12636,0,0,0,0,0,1,0,20200613,20200620
12638,1,1,1,1,0,0,0,20200608,20200702
12640,1,0,0,0,0,1,0,20200704,20200829
12641,0,0,0,0,0,0,1,20200705,20200830
12643,1,0,0,0,0,1,0,20200704,20200829
12644,1,1,1,1,0,0,0,20200706,20200831
12645,0,0,0,0,0,1,0,20200613,20200627
12646,0,0,0,0,1,1,0,20200904,20200905
12647,1,1,1,1,0,0,0,20200831,20200903
12648,1,1,1,1,1,0,0,20200608,20200703
12649,1,1,1,1,0,0,0,20200608,20200702
12651,1,0,0,0,0,0,0,20200608,20200629
12652,0,0,0,0,1,0,0,20200619,20200828
12654,0,0,0,0,0,0,1,20200614,20200628
12656,0,0,0,0,0,0,1,20200614,20200830
12657,0,1,1,1,0,0,0,20200707,20200827
12658,1,1,1,1,1,0,0,20200608,20200703
12659,0,1,1,1,1,1,1,20200609,20200703
12660,0,0,0,0,0,1,1,20200704,20200830
12661,0,0,0,0,0,1,1,20200704,20200830
12663,1,0,0,0,0,1,0,20200704,20200829
12664,0,0,0,0,1,1,1,20200704,20200905
12665,0,0,0,0,1,0,0,20200710,20200828
12666,1,1,1,1,0,0,0,20200608,20200702
12667,0,0,0,0,0,0,1,20200614,20200628
12668,1,1,1,1,0,0,0,20200831,20200903
12670,0,1,1,1,0,0,0,20200707,20200827
12671,1,1,1,1,0,0,0,20200706,20200827
12672,0,1,1,1,1,0,0,20200707,20200904
12674,0,0,0,0,0,0,1,20200614,20200628
12675,1,0,1,1,1,0,0,20200608,20200904
12676,0,0,0,0,0,0,1,20200614,20200628
12678,1,0,0,0,0,0,0,20200608,20200622
12680,0,0,0,0,1,0,1,20200612,20200703
12681,0,0,0,0,0,0,1,20200726,20200830
12682,0,0,0,0,0,0,1,20200614,20200719
12683,0,0,0,0,1,0,0,20200612,20200703
12685,1,1,1,1,0,0,0,20200831,20200903
12686,0,0,0,0,0,1,0,20200615,20200705
12687,1,1,1,1,1,0,0,20200630,20200904
12688,1,1,1,1,1,0,0,20200831,20200904
4066,1,1,1,1,1,0,1,20200608,20200703
12689,1,0,0,0,0,0,0,20200608,20200629
12690,0,1,1,1,1,0,0,20200609,20200626
12691,0,1,0,0,0,0,1,20200706,20200905
12692,0,0,0,0,1,1,0,20200612,20200703
12693,0,0,0,0,1,1,0,20200904,20200905
12694,1,0,0,0,0,0,0,20200608,20200629
210,0,0,0,0,0,1,0,20200613,20200627
5930,1,1,1,1,0,0,1,20200705,20200719
5928,1,1,1,1,0,0,1,20200720,20200830
12697,1,0,0,0,0,0,0,20200624,20200904
12698,0,0,1,1,1,0,0,20200610,20200619
12699,0,1,0,0,0,0,0,20200609,20200623
12701,1,0,0,0,0,0,0,20200608,20200622
12702,0,0,0,0,1,0,1,20200612,20200703
12704,0,0,0,0,1,1,0,20200613,20200703
12705,0,0,0,0,1,1,0,20200904,20200905
12706,0,0,0,0,0,0,1,20200614,20200719
12707,0,0,0,0,1,0,0,20200612,20200619
12708,0,0,0,0,0,0,1,20200726,20200830
12709,0,0,0,0,0,1,0,20200725,20200829
12710,0,0,0,0,0,1,0,20200704,20200718
12711,0,0,0,0,1,0,0,20200710,20200717
12712,0,0,0,0,1,0,0,20200724,20200828
12713,0,0,0,0,1,1,0,20200612,20200703
12714,1,1,1,1,0,0,1,20200705,20200719
12715,1,1,1,1,0,0,1,20200720,20200830
574,1,1,1,1,0,0,0,20200720,20200827
11274,1,1,1,1,0,0,0,20200706,20200716
12716,0,0,0,0,0,0,1,20200622,20200628
1298,1,1,1,1,1,0,0,20200720,20200828
