from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id
StopPoint:OCECar TER-87214122,StopPoint:OCECar TER-87214122,2,300,,
StopPoint:OCETrain TER-87214122,StopPoint:OCETrain TER-87214122,2,300,,
StopPoint:OCETrain TER-87214130,StopPoint:OCETrain TER-87214130,2,300,,
StopPoint:OCECar TER-87214148,StopPoint:OCECar TER-87214148,2,300,,
StopPoint:OCETrain TER-87214148,StopPoint:OCETrain TER-87214148,2,300,,
StopPoint:OCETrain TER-87214205,StopPoint:OCETrain TER-87214205,2,300,,
StopPoint:OCETrain TER-87214213,StopPoint:OCETrain TER-87214213,2,300,,
StopPoint:OCETrain TER-87214221,StopPoint:OCETrain TER-87214221,2,300,,
StopPoint:OCETrain TER-87214239,StopPoint:OCETrain TER-87214239,2,300,,
StopPoint:OCECar TER-87214247,StopPoint:OCECar TER-87214247,2,300,,
StopPoint:OCETrain TER-87214247,StopPoint:OCETrain TER-87214247,2,300,,
StopPoint:OCECar TER-87214254,StopPoint:OCECar TER-87214254,2,300,,
StopPoint:OCETrain TER-87214254,StopPoint:OCETrain TER-87214254,2,300,,
StopPoint:OCECar TER-87214270,StopPoint:OCECar TER-87214270,2,300,,
StopPoint:OCETrain TER-87214270,StopPoint:OCETrain TER-87214270,2,300,,
StopPoint:OCETrain TER-87214288,StopPoint:OCETrain TER-87214288,2,300,,
StopPoint:OCECar TER-87214296,StopPoint:OCECar TER-87214296,2,300,,
StopPoint:OCETrain TER-87214296,StopPoint:OCETrain TER-87214296,2,300,,
StopPoint:OCECar TER-87214320,StopPoint:OCECar TER-87214320,2,300,,
StopPoint:OCETrain TER-87214320,StopPoint:OCETrain TER-87214320,2,300,,
StopPoint:OCECar TER-87214338,StopPoint:OCECar TER-87214338,2,300,,
StopPoint:OCETrain TER-87214338,StopPoint:OCETrain TER-87214338,2,300,,
StopPoint:OCETrain TER-87214502,StopPoint:OCETrain TER-87214502,2,300,,
StopPoint:OCECar TER-87214528,StopPoint:OCECar TER-87214528,2,300,,
StopPoint:OCETrain TER-87214528,StopPoint:OCETrain TER-87214528,2,300,,
StopPoint:OCECar TER-87214536,StopPoint:OCECar TER-87214536,2,300,,
StopPoint:OCETrain TER-87214536,StopPoint:OCETrain TER-87214536,2,300,,
StopPoint:OCECar TER-87214544,StopPoint:OCECar TER-87214544,2,300,,
StopPoint:OCETrain TER-87214544,StopPoint:OCETrain TER-87214544,2,300,,
StopPoint:OCECar TER-87214551,StopPoint:OCECar TER-87214551,2,300,,
StopPoint:OCETrain TER-87214551,StopPoint:OCETrain TER-87214551,2,300,,
StopPoint:OCECar TER-87214577,StopPoint:OCECar TER-87214577,2,300,,
StopPoint:OCETrain TER-87214577,StopPoint:OCETrain TER-87214577,2,300,,
StopPoint:OCETrain TER-87214585,StopPoint:OCETrain TER-87214585,2,300,,
StopPoint:OCETrain TER-87214593,StopPoint:OCETrain TER-87214593,2,300,,
StopPoint:OCECar TER-87214627,StopPoint:OCECar TER-87214627,2,300,,
StopPoint:OCETrain TER-87214627,StopPoint:OCETrain TER-87214627,2,300,,
StopPoint:OCECar TER-87214635,StopPoint:OCECar TER-87214635,2,300,,
StopPoint:OCETrain TER-87214635,StopPoint:OCETrain TER-87214635,2,300,,
StopPoint:OCETrain TER-87214643,StopPoint:OCETrain TER-87214643,2,300,,
StopPoint:OCETrain TER-87214650,StopPoint:OCETrain TER-87214650,2,300,,
StopPoint:OCETrain TER-87214676,StopPoint:OCETrain TER-87214676,2,300,,
StopPoint:OCECar TER-87214684,StopPoint:OCECar TER-87214684,2,300,,
StopPoint:OCETrain TER-87214684,StopPoint:OCETrain TER-87214684,2,300,,
StopPoint:OCECar TER-87214692,StopPoint:OCECar TER-87214692,2,300,,
StopPoint:OCETrain TER-87214692,StopPoint:OCETrain TER-87214692,2,300,,
StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87214726,2,300,,
StopPoint:OCETrain TER-87214726,StopPoint:OCETrain TER-87214726,2,300,,
StopPoint:OCETrain TER-87214734,StopPoint:OCETrain TER-87214734,2,300,,
StopPoint:OCECar TER-87214742,StopPoint:OCECar TER-87214742,2,300,,
StopPoint:OCETrain TER-87214742,StopPoint:OCETrain TER-87214742,2,300,,
StopPoint:OCETrain TER-87214775,StopPoint:OCETrain TER-87214775,2,300,,
StopPoint:OCECar TER-87214783,StopPoint:OCECar TER-87214783,2,300,,
StopPoint:OCETrain TER-87214783,StopPoint:OCETrain TER-87214783,2,300,,
StopPoint:OCECar TER-87214858,StopPoint:OCECar TER-87214858,2,300,,
StopPoint:OCECar TER-87214940,StopPoint:OCECar TER-87214940,2,300,,
StopPoint:OCECar TER-87214965,StopPoint:OCECar TER-87214965,2,300,,
StopPoint:OCECar TER-87214981,StopPoint:OCECar TER-87214981,2,300,,
StopPoint:OCECar TER-87215012,StopPoint:OCECar TER-87215012,2,300,,
StopPoint:OCETrain TER-87215012,StopPoint:OCETrain TER-87215012,2,300,,
StopPoint:OCECar TER-87215038,StopPoint:OCECar TER-87215038,2,300,,
StopPoint:OCECar TER-87215061,StopPoint:OCECar TER-87215061,2,300,,
StopPoint:OCECar TER-87215079,StopPoint:OCECar TER-87215079,2,300,,
StopPoint:OCETrain TER-87215079,StopPoint:OCETrain TER-87215079,2,300,,
StopPoint:OCECar TER-87215103,StopPoint:OCECar TER-87215103,2,300,,
StopPoint:OCETrain TER-87215103,StopPoint:OCETrain TER-87215103,2,300,,
StopPoint:OCECar TER-87215111,StopPoint:OCECar TER-87215111,2,300,,
StopPoint:OCECar TER-87215129,StopPoint:OCECar TER-87215129,2,300,,
StopPoint:OCECar TER-87215137,StopPoint:OCECar TER-87215137,2,300,,
StopPoint:OCECar TER-87215145,StopPoint:OCECar TER-87215145,2,300,,
StopPoint:OCECar TER-87215160,StopPoint:OCECar TER-87215160,2,300,,
StopPoint:OCETrain TER-87215160,StopPoint:OCETrain TER-87215160,2,300,,
StopPoint:OCECar TER-87215202,StopPoint:OCECar TER-87215202,2,300,,
StopPoint:OCECar TER-87215210,StopPoint:OCECar TER-87215210,2,300,,
StopPoint:OCECar TER-87215228,StopPoint:OCECar TER-87215228,2,300,,
StopPoint:OCECar TER-87215277,StopPoint:OCECar TER-87215277,2,300,,
StopPoint:OCECar TER-87215285,StopPoint:OCECar TER-87215285,2,300,,
StopPoint:OCECar TER-87215293,StopPoint:OCECar TER-87215293,2,300,,
StopPoint:OCECar TER-87215301,StopPoint:OCECar TER-87215301,2,300,,
StopPoint:OCECar TER-87215319,StopPoint:OCECar TER-87215319,2,300,,
StopPoint:OCECar TER-87215327,StopPoint:OCECar TER-87215327,2,300,,
StopPoint:OCETrain TER-87215335,StopPoint:OCETrain TER-87215335,2,300,,
StopPoint:OCECar TER-87215350,StopPoint:OCECar TER-87215350,2,300,,
StopPoint:OCECar TER-87215459,StopPoint:OCECar TER-87215459,2,300,,
StopPoint:OCECar TER-87215483,StopPoint:OCECar TER-87215483,2,300,,
StopPoint:OCECar TER-87215491,StopPoint:OCECar TER-87215491,2,300,,
StopPoint:OCECar TER-87215533,StopPoint:OCECar TER-87215533,2,300,,
StopPoint:OCECar TER-87215541,StopPoint:OCECar TER-87215541,2,300,,
StopPoint:OCECar TER-87215558,StopPoint:OCECar TER-87215558,2,300,,
StopPoint:OCECar TER-87215574,StopPoint:OCECar TER-87215574,2,300,,
StopPoint:OCECar TER-87215582,StopPoint:OCECar TER-87215582,2,300,,
StopPoint:OCECar TER-87215608,StopPoint:OCECar TER-87215608,2,300,,
StopPoint:OCECar TER-87215616,StopPoint:OCECar TER-87215616,2,300,,
StopPoint:OCECar TER-87215624,StopPoint:OCECar TER-87215624,2,300,,
StopPoint:OCECar TER-87215632,StopPoint:OCECar TER-87215632,2,300,,
StopPoint:OCETrain TER-87215632,StopPoint:OCETrain TER-87215632,2,300,,
StopPoint:OCECar TER-87215665,StopPoint:OCECar TER-87215665,2,300,,
StopPoint:OCETrain TER-87215665,StopPoint:OCETrain TER-87215665,2,300,,
StopPoint:OCECar TER-87215699,StopPoint:OCECar TER-87215699,2,300,,
StopPoint:OCETrain TER-87215699,StopPoint:OCETrain TER-87215699,2,300,,
StopPoint:OCECar TER-87215707,StopPoint:OCECar TER-87215707,2,300,,
StopPoint:OCECar TER-87215731,StopPoint:OCECar TER-87215731,2,300,,
StopPoint:OCECar TER-87215756,StopPoint:OCECar TER-87215756,2,300,,
StopPoint:OCECar TER-87215921,StopPoint:OCECar TER-87215921,2,300,,
StopPoint:OCECar TER-87215939,StopPoint:OCECar TER-87215939,2,300,,
StopPoint:OCECar TER-87215947,StopPoint:OCECar TER-87215947,2,300,,
StopPoint:OCECar TER-87215988,StopPoint:OCECar TER-87215988,2,300,,
StopPoint:OCECar TER-87216010,StopPoint:OCECar TER-87216010,2,300,,
StopPoint:OCECar TER-87216028,StopPoint:OCECar TER-87216028,2,300,,
StopPoint:OCECar TER-87216036,StopPoint:OCECar TER-87216036,2,300,,
StopPoint:OCECar TER-87216051,StopPoint:OCECar TER-87216051,2,300,,
StopPoint:OCECar TER-87216077,StopPoint:OCECar TER-87216077,2,300,,
StopPoint:OCECar TER-87216093,StopPoint:OCECar TER-87216093,2,300,,
StopPoint:OCECar TER-87216101,StopPoint:OCECar TER-87216101,2,300,,
StopPoint:OCECar TER-87216119,StopPoint:OCECar TER-87216119,2,300,,
StopPoint:OCECar TER-87216127,StopPoint:OCECar TER-87216127,2,300,,
StopPoint:OCECar TER-87216135,StopPoint:OCECar TER-87216135,2,300,,
StopPoint:OCECar TER-87216143,StopPoint:OCECar TER-87216143,2,300,,
StopPoint:OCECar TER-87216150,StopPoint:OCECar TER-87216150,2,300,,
StopPoint:OCECar TER-87216168,StopPoint:OCECar TER-87216168,2,300,,
StopPoint:OCECar TER-87216184,StopPoint:OCECar TER-87216184,2,300,,
StopPoint:OCECar TER-87217042,StopPoint:OCECar TER-87217042,2,300,,
StopPoint:OCECar TER-87217059,StopPoint:OCECar TER-87217059,2,300,,
StopPoint:OCETrain TER-87271007,StopPoint:OCETrain TER-87271007,2,300,,
StopPoint:OCETrain TER-87271528,StopPoint:OCETrain TER-87271528,2,300,,
StopPoint:OCETrain TER-87271536,StopPoint:OCETrain TER-87271536,2,300,,
StopPoint:OCETrain TER-87271551,StopPoint:OCETrain TER-87271551,2,300,,
StopPoint:OCETrain TER-87271577,StopPoint:OCETrain TER-87271577,2,300,,
StopPoint:OCETrain TER-87271585,StopPoint:OCETrain TER-87271585,2,300,,
StopPoint:OCECar TER-87271593,StopPoint:OCECar TER-87271593,2,300,,
StopPoint:OCETrain TER-87271593,StopPoint:OCETrain TER-87271593,2,300,,
StopPoint:OCETrain TER-87271601,StopPoint:OCETrain TER-87271601,2,300,,
StopPoint:OCECar TER-87271734,StopPoint:OCECar TER-87271734,2,300,,
StopPoint:OCETrain TER-87271734,StopPoint:OCETrain TER-87271734,2,300,,
StopPoint:OCETrain TER-87271775,StopPoint:OCETrain TER-87271775,2,300,,
StopPoint:OCETrain TER-87271783,StopPoint:OCETrain TER-87271783,2,300,,
StopPoint:OCECar TER-87271817,StopPoint:OCECar TER-87271817,2,300,,
StopPoint:OCETrain TER-87271817,StopPoint:OCETrain TER-87271817,2,300,,
StopPoint:OCETrain TER-87271874,StopPoint:OCETrain TER-87271874,2,300,,
StopPoint:OCETrain TER-87271882,StopPoint:OCETrain TER-87271882,2,300,,
StopPoint:OCETrain TER-87272013,StopPoint:OCETrain TER-87272013,2,300,,
StopPoint:OCECar TER-87272096,StopPoint:OCECar TER-87272096,2,300,,
StopPoint:OCETrain TER-87272096,StopPoint:OCETrain TER-87272096,2,300,,
StopPoint:OCECar TER-87272195,StopPoint:OCECar TER-87272195,2,300,,
StopPoint:OCETrain TER-87272195,StopPoint:OCETrain TER-87272195,2,300,,
StopPoint:OCETrain TER-87272286,StopPoint:OCETrain TER-87272286,2,300,,
StopPoint:OCECar TER-87276006,StopPoint:OCECar TER-87276006,2,300,,
StopPoint:OCETrain TER-87276006,StopPoint:OCETrain TER-87276006,2,300,,
StopPoint:OCETrain TER-87276113,StopPoint:OCETrain TER-87276113,2,300,,
StopPoint:OCECar TER-87276204,StopPoint:OCECar TER-87276204,2,300,,
StopPoint:OCETrain TER-87276204,StopPoint:OCETrain TER-87276204,2,300,,
StopPoint:OCECar TER-87276212,StopPoint:OCECar TER-87276212,2,300,,
StopPoint:OCETrain TER-87276212,StopPoint:OCETrain TER-87276212,2,300,,
StopPoint:OCECar TER-87276246,StopPoint:OCECar TER-87276246,2,300,,
StopPoint:OCETrain TER-87276279,StopPoint:OCETrain TER-87276279,2,300,,
StopPoint:OCETrain TER-87276303,StopPoint:OCETrain TER-87276303,2,300,,
StopPoint:OCETrain TER-87276311,StopPoint:OCETrain TER-87276311,2,300,,
StopPoint:OCETrain TER-87276329,StopPoint:OCETrain TER-87276329,2,300,,
StopPoint:OCETrain TER-87276352,StopPoint:OCETrain TER-87276352,2,300,,
StopPoint:OCETrain TER-87276378,StopPoint:OCETrain TER-87276378,2,300,,
StopPoint:OCECar TER-87276469,StopPoint:OCECar TER-87276469,2,300,,
StopPoint:OCETrain TER-87276469,StopPoint:OCETrain TER-87276469,2,300,,
StopPoint:OCECar TER-87276618,StopPoint:OCECar TER-87276618,2,300,,
StopPoint:OCETrain TER-87276618,StopPoint:OCETrain TER-87276618,2,300,,
StopPoint:OCECar TER-87276691,StopPoint:OCECar TER-87276691,2,300,,
StopPoint:OCETrain TER-87276691,StopPoint:OCETrain TER-87276691,2,300,,
StopPoint:OCECar TER-87276717,StopPoint:OCECar TER-87276717,2,300,,
StopPoint:OCETrain TER-87276717,StopPoint:OCETrain TER-87276717,2,300,,
StopPoint:OCECar TER-87276725,StopPoint:OCECar TER-87276725,2,300,,
StopPoint:OCETrain TER-87276725,StopPoint:OCETrain TER-87276725,2,300,,
StopPoint:OCETrain TER-87276733,StopPoint:OCETrain TER-87276733,2,300,,
StopPoint:OCECar TER-87276741,StopPoint:OCECar TER-87276741,2,300,,
StopPoint:OCETrain TER-87276741,StopPoint:OCETrain TER-87276741,2,300,,
StopPoint:OCECar TER-87276766,StopPoint:OCECar TER-87276766,2,300,,
StopPoint:OCETrain TER-87276766,StopPoint:OCETrain TER-87276766,2,300,,
StopPoint:OCETrain TER-87276774,StopPoint:OCETrain TER-87276774,2,300,,
StopPoint:OCECar TER-87276782,StopPoint:OCECar TER-87276782,2,300,,
StopPoint:OCETrain TER-87276782,StopPoint:OCETrain TER-87276782,2,300,,
StopPoint:OCECar TER-87278259,StopPoint:OCECar TER-87278259,2,300,,
StopPoint:OCETrain TER-87278259,StopPoint:OCETrain TER-87278259,2,300,,
StopPoint:OCECar TER-87279869,StopPoint:OCECar TER-87279869,2,300,,
StopPoint:OCECar TER-87279877,StopPoint:OCECar TER-87279877,2,300,,
StopPoint:OCECar TER-87279885,StopPoint:OCECar TER-87279885,2,300,,
StopPoint:OCECar TER-87279893,StopPoint:OCECar TER-87279893,2,300,,
StopPoint:OCECar TER-87279901,StopPoint:OCECar TER-87279901,2,300,,
StopPoint:OCECar TER-87279919,StopPoint:OCECar TER-87279919,2,300,,
StopPoint:OCECar TER-87279927,StopPoint:OCECar TER-87279927,2,300,,
StopPoint:OCECar TER-87279935,StopPoint:OCECar TER-87279935,2,300,,
StopPoint:OCECar TER-87279943,StopPoint:OCECar TER-87279943,2,300,,
StopPoint:OCECar TER-87279950,StopPoint:OCECar TER-87279950,2,300,,
StopPoint:OCECar TER-87279968,StopPoint:OCECar TER-87279968,2,300,,
StopPoint:OCECar TER-87279976,StopPoint:OCECar TER-87279976,2,300,,
StopPoint:OCECar TER-87279984,StopPoint:OCECar TER-87279984,2,300,,
StopPoint:OCECar TER-87279992,StopPoint:OCECar TER-87279992,2,300,,
StopPoint:OCECar TER-87280008,StopPoint:OCECar TER-87280008,2,300,,
StopPoint:OCECar TER-87280016,StopPoint:OCECar TER-87280016,2,300,,
StopPoint:OCECar TER-87281006,StopPoint:OCECar TER-87281006,2,300,,
StopPoint:OCETrain TER-87281006,StopPoint:OCETrain TER-87281006,2,300,,
StopPoint:OCETrain TER-87281055,StopPoint:OCETrain TER-87281055,2,300,,
StopPoint:OCECar TER-87281071,StopPoint:OCECar TER-87281071,2,300,,
StopPoint:OCETrain TER-87281071,StopPoint:OCETrain TER-87281071,2,300,,
StopPoint:OCETrain TER-87281105,StopPoint:OCETrain TER-87281105,2,300,,
StopPoint:OCETrain TER-87281113,StopPoint:OCETrain TER-87281113,2,300,,
StopPoint:OCETrain TER-87281121,StopPoint:OCETrain TER-87281121,2,300,,
StopPoint:OCETrain TER-87281139,StopPoint:OCETrain TER-87281139,2,300,,
StopPoint:OCECar TER-87281246,StopPoint:OCECar TER-87281246,2,300,,
StopPoint:OCETrain TER-87281246,StopPoint:OCETrain TER-87281246,2,300,,
StopPoint:OCECar TER-87281279,StopPoint:OCECar TER-87281279,2,300,,
StopPoint:OCETrain TER-87281279,StopPoint:OCETrain TER-87281279,2,300,,
StopPoint:OCECar TER-87281311,StopPoint:OCECar TER-87281311,2,300,,
StopPoint:OCETrain TER-87281311,StopPoint:OCETrain TER-87281311,2,300,,
StopPoint:OCECar TER-87281402,StopPoint:OCECar TER-87281402,2,300,,
StopPoint:OCETrain TER-87281402,StopPoint:OCETrain TER-87281402,2,300,,
StopPoint:OCECar TER-87281410,StopPoint:OCECar TER-87281410,2,300,,
StopPoint:OCETrain TER-87281410,StopPoint:OCETrain TER-87281410,2,300,,
StopPoint:OCECar TER-87281428,StopPoint:OCECar TER-87281428,2,300,,
StopPoint:OCETrain TER-87281428,StopPoint:OCETrain TER-87281428,2,300,,
StopPoint:OCECar TER-87281436,StopPoint:OCECar TER-87281436,2,300,,
StopPoint:OCETrain TER-87281436,StopPoint:OCETrain TER-87281436,2,300,,
StopPoint:OCECar TER-87281444,StopPoint:OCECar TER-87281444,2,300,,
StopPoint:OCETrain TER-87281444,StopPoint:OCETrain TER-87281444,2,300,,
StopPoint:OCECar TER-87281451,StopPoint:OCECar TER-87281451,2,300,,
StopPoint:OCETrain TER-87281451,StopPoint:OCETrain TER-87281451,2,300,,
StopPoint:OCECar TER-87281469,StopPoint:OCECar TER-87281469,2,300,,
StopPoint:OCETrain TER-87281469,StopPoint:OCETrain TER-87281469,2,300,,
StopPoint:OCECar TER-87282335,StopPoint:OCECar TER-87282335,2,300,,
StopPoint:OCETrain TER-87282624,StopPoint:OCETrain TER-87282624,2,300,,
StopPoint:OCECar TER-87286005,StopPoint:OCECar TER-87286005,2,300,,
StopPoint:OCETrain TER-87286005,StopPoint:OCETrain TER-87286005,2,300,,
StopPoint:OCETrain TER-87286062,StopPoint:OCETrain TER-87286062,2,300,,
StopPoint:OCETrain TER-87286096,StopPoint:OCETrain TER-87286096,2,300,,
StopPoint:OCETrain TER-87286112,StopPoint:OCETrain TER-87286112,2,300,,
StopPoint:OCECar TER-87286146,StopPoint:OCECar TER-87286146,2,300,,
StopPoint:OCETrain TER-87286146,StopPoint:OCETrain TER-87286146,2,300,,
StopPoint:OCETrain TER-87286161,StopPoint:OCETrain TER-87286161,2,300,,
StopPoint:OCECar TER-87286179,StopPoint:OCECar TER-87286179,2,300,,
StopPoint:OCETrain TER-87286179,StopPoint:OCETrain TER-87286179,2,300,,
StopPoint:OCETrain TER-87286187,StopPoint:OCETrain TER-87286187,2,300,,
StopPoint:OCETrain TER-87286195,StopPoint:OCETrain TER-87286195,2,300,,
StopPoint:OCETrain TER-87286203,StopPoint:OCETrain TER-87286203,2,300,,
StopPoint:OCECar TER-87286229,StopPoint:OCECar TER-87286229,2,300,,
StopPoint:OCECar TER-87286245,StopPoint:OCECar TER-87286245,2,300,,
StopPoint:OCECar TER-87286260,StopPoint:OCECar TER-87286260,2,300,,
StopPoint:OCETrain TER-87286278,StopPoint:OCETrain TER-87286278,2,300,,
StopPoint:OCECar TER-87286302,StopPoint:OCECar TER-87286302,2,300,,
StopPoint:OCETrain TER-87286302,StopPoint:OCETrain TER-87286302,2,300,,
StopPoint:OCETrain TER-87286401,StopPoint:OCETrain TER-87286401,2,300,,
StopPoint:OCETrain TER-87286419,StopPoint:OCETrain TER-87286419,2,300,,
StopPoint:OCETrain TER-87286427,StopPoint:OCETrain TER-87286427,2,300,,
StopPoint:OCETrain TER-87286435,StopPoint:OCETrain TER-87286435,2,300,,
StopPoint:OCETrain TER-87286500,StopPoint:OCETrain TER-87286500,2,300,,
StopPoint:OCECar TER-87286518,StopPoint:OCECar TER-87286518,2,300,,
StopPoint:OCETrain TER-87286518,StopPoint:OCETrain TER-87286518,2,300,,
StopPoint:OCETrain TER-87286526,StopPoint:OCETrain TER-87286526,2,300,,
StopPoint:OCETrain TER-87286534,StopPoint:OCETrain TER-87286534,2,300,,
StopPoint:OCECar TER-87286542,StopPoint:OCECar TER-87286542,2,300,,
StopPoint:OCETrain TER-87286542,StopPoint:OCETrain TER-87286542,2,300,,
StopPoint:OCETrain TER-87286567,StopPoint:OCETrain TER-87286567,2,300,,
StopPoint:OCETrain TER-87286575,StopPoint:OCETrain TER-87286575,2,300,,
StopPoint:OCETrain TER-87286583,StopPoint:OCETrain TER-87286583,2,300,,
StopPoint:OCETrain TER-87286609,StopPoint:OCETrain TER-87286609,2,300,,
StopPoint:OCETrain TER-87286625,StopPoint:OCETrain TER-87286625,2,300,,
StopPoint:OCETrain TER-87286641,StopPoint:OCETrain TER-87286641,2,300,,
StopPoint:OCETrain TER-87286716,StopPoint:OCETrain TER-87286716,2,300,,
StopPoint:OCECar TER-87286732,StopPoint:OCECar TER-87286732,2,300,,
StopPoint:OCETrain TER-87286732,StopPoint:OCETrain TER-87286732,2,300,,
StopPoint:OCETrain TER-87286831,StopPoint:OCETrain TER-87286831,2,300,,
StopPoint:OCETrain TER-87286849,StopPoint:OCETrain TER-87286849,2,300,,
StopPoint:OCETrain TER-87286856,StopPoint:OCETrain TER-87286856,2,300,,
StopPoint:OCETrain TER-87286864,StopPoint:OCETrain TER-87286864,2,300,,
StopPoint:OCECar TER-87286872,StopPoint:OCECar TER-87286872,2,300,,
StopPoint:OCETrain TER-87286872,StopPoint:OCETrain TER-87286872,2,300,,
StopPoint:OCETrain TER-87287102,StopPoint:OCETrain TER-87287102,2,300,,
StopPoint:OCETrain TER-87287128,StopPoint:OCETrain TER-87287128,2,300,,
StopPoint:OCETrain TER-87287151,StopPoint:OCETrain TER-87287151,2,300,,
StopPoint:OCECar TER-87287169,StopPoint:OCECar TER-87287169,2,300,,
StopPoint:OCECar TER-87287193,StopPoint:OCECar TER-87287193,2,300,,
StopPoint:OCETrain TER-87287250,StopPoint:OCETrain TER-87287250,2,300,,
StopPoint:OCETrain TER-87287276,StopPoint:OCETrain TER-87287276,2,300,,
StopPoint:OCETrain TER-87287292,StopPoint:OCETrain TER-87287292,2,300,,
StopPoint:OCECar TER-87287300,StopPoint:OCECar TER-87287300,2,300,,
StopPoint:OCETrain TER-87287300,StopPoint:OCETrain TER-87287300,2,300,,
StopPoint:OCECar TER-87289652,StopPoint:OCECar TER-87289652,2,300,,
StopPoint:OCECar TER-87289678,StopPoint:OCECar TER-87289678,2,300,,
StopPoint:OCECar TER-87295006,StopPoint:OCECar TER-87295006,2,300,,
StopPoint:OCETrain TER-87295006,StopPoint:OCETrain TER-87295006,2,300,,
StopPoint:OCECar TER-87295014,StopPoint:OCECar TER-87295014,2,300,,
StopPoint:OCETrain TER-87295014,StopPoint:OCETrain TER-87295014,2,300,,
StopPoint:OCETrain TER-87295022,StopPoint:OCETrain TER-87295022,2,300,,
StopPoint:OCECar TER-87295048,StopPoint:OCECar TER-87295048,2,300,,
StopPoint:OCETrain TER-87295048,StopPoint:OCETrain TER-87295048,2,300,,
StopPoint:OCETrain TER-87295055,StopPoint:OCETrain TER-87295055,2,300,,
StopPoint:OCECar TER-87295063,StopPoint:OCECar TER-87295063,2,300,,
StopPoint:OCETrain TER-87295063,StopPoint:OCETrain TER-87295063,2,300,,
StopPoint:OCETrain TER-87295220,StopPoint:OCETrain TER-87295220,2,300,,
StopPoint:OCETrain TER-87295535,StopPoint:OCETrain TER-87295535,2,300,,
StopPoint:OCETrain TER-87295543,StopPoint:OCETrain TER-87295543,2,300,,
StopPoint:OCECar TER-87295568,StopPoint:OCECar TER-87295568,2,300,,
StopPoint:OCETrain TER-87295568,StopPoint:OCETrain TER-87295568,2,300,,
StopPoint:OCECar TER-87295600,StopPoint:OCECar TER-87295600,2,300,,
StopPoint:OCETrain TER-87295600,StopPoint:OCETrain TER-87295600,2,300,,
StopPoint:OCETrain TER-87295642,StopPoint:OCETrain TER-87295642,2,300,,
StopPoint:OCETrain TER-87295667,StopPoint:OCETrain TER-87295667,2,300,,
StopPoint:OCECar TER-87295709,StopPoint:OCECar TER-87295709,2,300,,
StopPoint:OCETrain TER-87295709,StopPoint:OCETrain TER-87295709,2,300,,
StopPoint:OCETrain TER-87295725,StopPoint:OCETrain TER-87295725,2,300,,
StopPoint:OCECar TER-87295733,StopPoint:OCECar TER-87295733,2,300,,
StopPoint:OCETrain TER-87295733,StopPoint:OCETrain TER-87295733,2,300,,
StopPoint:OCETrain TER-87295774,StopPoint:OCETrain TER-87295774,2,300,,
StopPoint:OCETrain TER-87295790,StopPoint:OCETrain TER-87295790,2,300,,
StopPoint:OCETrain TER-87295808,StopPoint:OCETrain TER-87295808,2,300,,
StopPoint:OCETrain TER-87295857,StopPoint:OCETrain TER-87295857,2,300,,
StopPoint:OCECar TER-87296004,StopPoint:OCECar TER-87296004,2,300,,
StopPoint:OCENavette-87296004,StopPoint:OCENavette-87296004,2,300,,
StopPoint:OCETrain TER-87296004,StopPoint:OCETrain TER-87296004,2,300,,
StopPoint:OCECar TER-87296012,StopPoint:OCECar TER-87296012,2,300,,
StopPoint:OCETrain TER-87296012,StopPoint:OCETrain TER-87296012,2,300,,
StopPoint:OCECar TER-87296095,StopPoint:OCECar TER-87296095,2,300,,
StopPoint:OCETrain TER-87296095,StopPoint:OCETrain TER-87296095,2,300,,
StopPoint:OCECar TER-87296129,StopPoint:OCECar TER-87296129,2,300,,
StopPoint:OCETrain TER-87296129,StopPoint:OCETrain TER-87296129,2,300,,
StopPoint:OCECar TER-87296145,StopPoint:OCECar TER-87296145,2,300,,
StopPoint:OCETrain TER-87296145,StopPoint:OCETrain TER-87296145,2,300,,
StopPoint:OCECar TER-87296152,StopPoint:OCECar TER-87296152,2,300,,
StopPoint:OCETrain TER-87296152,StopPoint:OCETrain TER-87296152,2,300,,
StopPoint:OCETrain TER-87296178,StopPoint:OCETrain TER-87296178,2,300,,
StopPoint:OCECar TER-87296244,StopPoint:OCECar TER-87296244,2,300,,
StopPoint:OCETrain TER-87296244,StopPoint:OCETrain TER-87296244,2,300,,
StopPoint:OCECar TER-87296269,StopPoint:OCECar TER-87296269,2,300,,
StopPoint:OCETrain TER-87296269,StopPoint:OCETrain TER-87296269,2,300,,
StopPoint:OCECar TER-87296293,StopPoint:OCECar TER-87296293,2,300,,
StopPoint:OCETrain TER-87296293,StopPoint:OCETrain TER-87296293,2,300,,
StopPoint:OCETrain TER-87296418,StopPoint:OCETrain TER-87296418,2,300,,
StopPoint:OCETrain TER-87296434,StopPoint:OCETrain TER-87296434,2,300,,
StopPoint:OCECar TER-87296442,StopPoint:OCECar TER-87296442,2,300,,
StopPoint:OCETrain TER-87296442,StopPoint:OCETrain TER-87296442,2,300,,
StopPoint:OCETrain TER-87296459,StopPoint:OCETrain TER-87296459,2,300,,
StopPoint:OCECar TER-87296566,StopPoint:OCECar TER-87296566,2,300,,
StopPoint:OCETrain TER-87296566,StopPoint:OCETrain TER-87296566,2,300,,
StopPoint:OCECar TER-87296608,StopPoint:OCECar TER-87296608,2,300,,
